Address,Temperature,RSSI,Date,Time,Num of devices
0x0001,30,-73,2021-08-23,00:44:50.894375,2
0x0001,30,-73,2021-08-23,00:44:53.894356,2
0x0001,30,-73,2021-08-23,00:44:56.893344,2
0x0001,30,-73,2021-08-23,00:44:59.893357,2
0x0001,30,-72,2021-08-23,00:45:02.893563,2
0x0001,30,-73,2021-08-23,00:45:05.892950,2
0x0001,30,-73,2021-08-23,00:45:08.894308,2
0x0001,30,-73,2021-08-23,00:45:11.893980,2
0x0001,30,-73,2021-08-23,00:45:14.892530,2
0x0001,30,-73,2021-08-23,00:45:17.894532,2
0x0001,30,-73,2021-08-23,00:45:20.894320,2
0x0001,30,-73,2021-08-23,00:45:23.892857,2
0x0001,30,-74,2021-08-23,00:45:26.892413,2
0x0001,30,-74,2021-08-23,00:45:29.893554,2
0x0001,30,-73,2021-08-23,00:45:32.892855,2
0x0001,30,-74,2021-08-23,00:45:35.894393,2
0x0001,30,-74,2021-08-23,00:45:38.894246,2
0x0001,30,-74,2021-08-23,00:45:41.892934,2
0x0001,30,-73,2021-08-23,00:45:44.894538,2
0x0001,30,-74,2021-08-23,00:45:47.893768,2
0x0001,30,-74,2021-08-23,00:45:50.893026,2
0x0001,30,-73,2021-08-23,00:45:53.892586,2
0x0001,30,-73,2021-08-23,00:45:56.894049,2
0x0001,30,-74,2021-08-23,00:45:59.894259,2
0x0001,30,-73,2021-08-23,00:46:02.894106,2
0x0001,30,-73,2021-08-23,00:46:05.894060,2
0x0001,30,-73,2021-08-23,00:46:08.892280,2
0x0001,30,-73,2021-08-23,00:46:11.894659,2
0x0001,30,-73,2021-08-23,00:46:14.892917,2
0x0001,30,-73,2021-08-23,00:46:17.893372,2
0x0001,30,-73,2021-08-23,00:46:20.892788,2
0x0001,30,-73,2021-08-23,00:46:23.900000,2
0x0001,30,-73,2021-08-23,00:46:26.893448,2
0x0001,30,-73,2021-08-23,00:46:29.894011,2
0x0001,30,-74,2021-08-23,00:46:32.894292,2
0x0001,30,-74,2021-08-23,00:46:35.892840,2
0x0001,30,-74,2021-08-23,00:46:38.894948,2
0x0001,30,-74,2021-08-23,00:46:41.893327,2
0x0001,30,-74,2021-08-23,00:46:44.898220,2
0x0001,30,-74,2021-08-23,00:46:47.892725,2
0x0001,30,-74,2021-08-23,00:46:50.893818,2
0x0001,30,-73,2021-08-23,00:46:53.893347,2
0x0001,30,-74,2021-08-23,00:46:56.894228,2
0x0001,30,-74,2021-08-23,00:46:59.894730,2
0x0001,30,-73,2021-08-23,00:47:02.892607,2
0x0001,30,-74,2021-08-23,00:47:05.894629,2
0x0001,30,-74,2021-08-23,00:47:08.893387,2
0x0001,30,-73,2021-08-23,00:47:11.892935,2
0x0001,30,-74,2021-08-23,00:47:14.893783,2
0x0001,30,-76,2021-08-23,00:47:17.893882,2
0x0001,30,-76,2021-08-23,00:47:20.893323,2
0x0001,30,-76,2021-08-23,00:47:23.894174,2
0x0001,30,-76,2021-08-23,00:47:26.893743,2
0x0001,30,-76,2021-08-23,00:47:29.893063,2
0x0001,30,-76,2021-08-23,00:47:32.894779,2
0x0001,30,-82,2021-08-23,00:47:35.893016,2
0x0001,30,-80,2021-08-23,00:47:38.897779,2
0x0001,30,-82,2021-08-23,00:47:41.893251,2
0x0001,30,-86,2021-08-23,00:47:44.893270,2
0x0001,30,-89,2021-08-23,00:47:47.893020,2
0x0001,30,-87,2021-08-23,00:47:50.894323,2
0x0001,30,-85,2021-08-23,00:47:53.893707,2
0x0001,30,-87,2021-08-23,00:47:56.892545,2
0x0001,30,-87,2021-08-23,00:47:59.895710,2
0x0001,30,-79,2021-08-23,00:48:02.892541,3
0x0001,30,-82,2021-08-23,00:48:05.892483,3
0x0001,30,-82,2021-08-23,00:48:08.893524,3
0x0001,30,-80,2021-08-23,00:48:11.892330,3
0x0001,30,-75,2021-08-23,00:48:14.892224,3
0x0001,30,-76,2021-08-23,00:48:17.893817,3
0x0001,30,-75,2021-08-23,00:48:20.893610,3
0x0001,30,-76,2021-08-23,00:48:23.892431,3
0x0001,30,-75,2021-08-23,00:48:26.894003,3
0x0001,30,-76,2021-08-23,00:48:29.892272,3
0x0001,30,-77,2021-08-23,00:48:32.891651,3
0x0001,30,-76,2021-08-23,00:48:35.892728,3
0x0001,30,-77,2021-08-23,00:48:38.892792,3
0x0001,30,-76,2021-08-23,00:48:41.893205,3
0x0001,30,-76,2021-08-23,00:48:44.893575,3
0x0001,30,-75,2021-08-23,00:48:47.893331,3
0x0001,30,-74,2021-08-23,00:48:50.891657,3
0x0001,30,-74,2021-08-23,00:48:53.893975,3
0x0001,30,-75,2021-08-23,00:48:56.892613,3
0x0001,30,-75,2021-08-23,00:48:59.891678,3
0x0001,30,-75,2021-08-23,00:49:02.893326,3
0x0001,30,-75,2021-08-23,00:49:05.892116,3
0x0001,30,-75,2021-08-23,00:49:08.892852,3
0x0001,30,-75,2021-08-23,00:49:11.892745,3
0x0001,30,-75,2021-08-23,00:49:14.893350,3
0x0001,30,-75,2021-08-23,00:49:17.891052,3
0x0001,30,-75,2021-08-23,00:49:20.893103,3
0x0001,30,-75,2021-08-23,00:49:23.891921,3
0x0001,30,-75,2021-08-23,00:49:26.891000,3
0x0001,30,-75,2021-08-23,00:49:29.892200,3
0x0001,30,-74,2021-08-23,00:49:32.891818,3
0x0001,30,-74,2021-08-23,00:49:35.892711,3
0x0001,30,-74,2021-08-23,00:49:38.892803,3
0x0001,30,-74,2021-08-23,00:49:41.892435,3
0x0001,30,-74,2021-08-23,00:49:44.891303,3
0x0001,30,-74,2021-08-23,00:49:47.893390,3
0x0001,30,-74,2021-08-23,00:49:50.891803,3
0x0001,30,-74,2021-08-23,00:49:53.891011,3
0x0001,30,-74,2021-08-23,00:49:56.892862,3
0x0001,30,-74,2021-08-23,00:49:59.891668,3
0x0001,30,-74,2021-08-23,00:50:02.893229,3
0x0001,30,-76,2021-08-23,00:50:05.892331,3
0x0001,30,-76,2021-08-23,00:50:08.897652,3
0x0001,30,-78,2021-08-23,00:50:11.891560,3
0x0001,30,-76,2021-08-23,00:50:14.892502,3
0x0001,30,-77,2021-08-23,00:50:17.891975,3
0x0001,30,-78,2021-08-23,00:50:20.890879,3
0x0001,30,-77,2021-08-23,00:50:23.892409,3
0x0001,30,-77,2021-08-23,00:50:26.891584,3
0x0001,30,-78,2021-08-23,00:50:29.892397,3
0x0001,30,-77,2021-08-23,00:50:32.892000,3
0x0001,30,-77,2021-08-23,00:50:35.891280,3
0x0001,30,-78,2021-08-23,00:50:38.892826,3
0x0001,30,-78,2021-08-23,00:50:41.892993,3
0x0001,30,-78,2021-08-23,00:50:44.891895,3
0x0001,30,-79,2021-08-23,00:50:47.890778,3
0x0001,30,-80,2021-08-23,00:50:50.892070,3
0x0001,30,-80,2021-08-23,00:50:53.891223,3
0x0001,30,-80,2021-08-23,00:50:56.892367,3
0x0001,30,-80,2021-08-23,00:50:59.891758,3
0x0001,30,-80,2021-08-23,00:51:02.890815,3
0x0001,30,-80,2021-08-23,00:51:05.892256,3
0x0001,30,-80,2021-08-23,00:51:08.891899,3
0x0001,30,-80,2021-08-23,00:51:11.891780,3
0x0001,30,-83,2021-08-23,00:51:14.890571,3
0x0001,30,-79,2021-08-23,00:51:17.897945,3
0x0001,30,-81,2021-08-23,00:51:20.890685,3
0x0001,30,-82,2021-08-23,00:51:23.892234,3
0x0001,30,-82,2021-08-23,00:51:26.891031,3
0x0001,30,-80,2021-08-23,00:52:44.891438,3
0x0001,30,-82,2021-08-23,00:52:47.890660,3
0x0001,30,-80,2021-08-23,00:52:50.889241,3
0x0001,30,-79,2021-08-23,00:52:53.891214,3
0x0001,30,-79,2021-08-23,00:52:56.889896,3
0x0001,30,-80,2021-08-23,00:52:59.889147,3
0x0001,30,-80,2021-08-23,00:53:02.890872,3
0x0001,30,-80,2021-08-23,00:53:06.601542,3
0x0001,30,-79,2021-08-23,00:53:08.889967,3
0x0001,30,-79,2021-08-23,00:53:11.891023,3
0x0001,30,-81,2021-08-23,00:53:14.891113,3
0x0001,30,-82,2021-08-23,00:53:17.889778,3
0x0001,30,-80,2021-08-23,00:53:20.892048,3
0x0001,30,-82,2021-08-23,00:53:23.889809,3
0x0001,30,-80,2021-08-23,00:53:26.889219,3
0x0001,30,-80,2021-08-23,00:53:29.890079,3
0x0001,30,-80,2021-08-23,00:53:32.890571,3
0x0001,30,-79,2021-08-23,00:53:35.889127,3
0x0001,30,-82,2021-08-23,00:53:38.890236,3
0x0001,30,-79,2021-08-23,00:53:41.890169,3
0x0001,30,-79,2021-08-23,00:53:44.889021,3
0x0001,30,-79,2021-08-23,00:53:47.891115,3
0x0001,30,-79,2021-08-23,00:53:50.890065,3
0x0001,30,-78,2021-08-23,00:53:53.888451,3
0x0001,30,-79,2021-08-23,00:53:56.889439,3
0x0001,30,-78,2021-08-23,00:53:59.889291,3
0x0001,30,-79,2021-08-23,00:54:02.889576,3
0x0001,30,-79,2021-08-23,00:54:05.890572,3
0x0001,30,-79,2021-08-23,00:54:08.890234,3
0x0001,30,-80,2021-08-23,00:54:11.888620,3
0x0001,30,-79,2021-08-23,00:54:14.890440,3
0x0001,30,-79,2021-08-23,00:54:17.889399,3
0x0001,30,-79,2021-08-23,00:54:20.888097,3
0x0001,30,-79,2021-08-23,00:54:23.889492,3
0x0001,30,-79,2021-08-23,00:54:26.889749,3
0x0001,30,-79,2021-08-23,00:54:29.889751,3
0x0001,30,-79,2021-08-23,00:54:32.890477,3
0x0001,30,-79,2021-08-23,00:54:35.890243,3
0x0001,30,-80,2021-08-23,00:54:38.888671,3
0x0001,30,-81,2021-08-23,00:54:41.890357,3
0x0001,30,-81,2021-08-23,00:54:44.889265,3
0x0001,30,-78,2021-08-23,00:54:47.888432,3
0x0001,30,-80,2021-08-23,00:54:50.889328,3
0x0001,30,-80,2021-08-23,00:54:53.888266,3
0x0001,30,-80,2021-08-23,00:54:56.889200,3
0x0001,30,-80,2021-08-23,00:54:59.890317,3
0x0001,30,-80,2021-08-23,00:55:02.889454,3
0x0001,30,-79,2021-08-23,00:55:05.888476,3
0x0001,30,-80,2021-08-23,00:55:08.890374,3
0x0001,30,-80,2021-08-23,00:55:11.889365,3
0x0001,30,-82,2021-08-23,00:55:14.888066,3
0x0001,30,-80,2021-08-23,00:55:17.895254,3
0x0001,30,-79,2021-08-23,00:55:20.888273,3
0x0001,30,-78,2021-08-23,00:55:23.896192,3
0x0001,30,-78,2021-08-23,00:55:26.895222,3
0x0001,30,-78,2021-08-23,00:55:29.888981,3
0x0001,30,-78,2021-08-23,00:55:32.887626,3
0x0001,30,-78,2021-08-23,00:55:35.889678,3
0x0001,30,-78,2021-08-23,00:55:38.888474,3
0x0001,30,-79,2021-08-23,00:55:41.887531,3
0x0001,30,-78,2021-08-23,00:55:44.895376,3
0x0001,30,-79,2021-08-23,00:55:47.887808,3
0x0001,30,-79,2021-08-23,00:55:50.888701,3
0x0001,30,-81,2021-08-23,00:55:53.888390,3
0x0001,30,-80,2021-08-23,00:55:56.888758,3
0x0001,30,-79,2021-08-23,00:55:59.887428,3
0x0001,30,-81,2021-08-23,00:56:02.889117,3
0x0001,30,-78,2021-08-23,00:56:05.888310,3
0x0001,30,-80,2021-08-23,00:56:08.887607,3
0x0001,30,-79,2021-08-23,00:56:11.888321,3
0x0001,30,-79,2021-08-23,00:56:14.887476,3
0x0001,30,-80,2021-08-23,00:56:17.888718,3
0x0001,30,-80,2021-08-23,00:56:20.888681,3
0x0001,30,-79,2021-08-23,00:56:23.887039,3
0x0001,30,-79,2021-08-23,00:56:26.887313,3
0x0001,30,-79,2021-08-23,00:56:29.889131,3
0x0001,30,-78,2021-08-23,00:56:32.888251,3
0x0001,30,-79,2021-08-23,00:56:35.888329,3
0x0001,30,-79,2021-08-23,00:56:38.888563,3
0x0001,30,-78,2021-08-23,00:56:41.887318,3
0x0001,30,-78,2021-08-23,00:56:44.888584,3
0x0001,30,-79,2021-08-23,00:56:47.888494,3
0x0001,30,-78,2021-08-23,00:56:50.887358,3
0x0001,30,-79,2021-08-23,00:56:53.895017,3
0x0001,30,-79,2021-08-23,00:56:56.889469,3
0x0001,30,-79,2021-08-23,00:56:59.887928,3
0x0001,30,-79,2021-08-23,00:57:02.887487,3
0x0001,30,-78,2021-08-23,00:57:05.888463,3
0x0001,30,-79,2021-08-23,00:57:08.887409,3
0x0001,30,-85,2021-08-23,00:57:11.888295,3
0x0001,30,-84,2021-08-23,00:57:14.888533,3
0x0001,30,-84,2021-08-23,00:57:17.886584,3
