Address,Temperature,RSSI,Date,Time,Num of devices
0x0003,29,-85,2021-08-23,00:58:49.177689,3
0x0003,29,-85,2021-08-23,00:58:52.176200,3
0x0003,29,-84,2021-08-23,00:58:55.178551,3
0x0003,29,-84,2021-08-23,00:58:58.177301,3
0x0003,29,-83,2021-08-23,00:59:01.176605,3
0x0003,29,-84,2021-08-23,00:59:04.178125,3
0x0003,29,-84,2021-08-23,00:59:07.177885,3
0x0003,29,-84,2021-08-23,00:59:10.186701,3
0x0003,29,-85,2021-08-23,00:59:13.178506,3
0x0003,29,-85,2021-08-23,00:59:16.184393,3
0x0003,29,-84,2021-08-23,00:59:19.178495,3
0x0003,29,-83,2021-08-23,00:59:22.180497,3
0x0003,29,-84,2021-08-23,00:59:25.179420,3
0x0003,29,-83,2021-08-23,00:59:28.179054,3
